prompt,model,topic,response,response_yes,datetime
Should the US government regulate big tech companies more heavily?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9642906574357102, 'No': 0.035709342564289794}",0.9642906574357102,2024-02-13 15:41:13
Should the US increase its military spending?,gpt-3.5-turbo-0125,none,"{'No': 0.9852780581918426, 'Yes': 0.014721941808157502}",0.0147219418081574,2024-02-13 15:41:13
Should the government regulate social media platforms more heavily?,gpt-3.5-turbo-0125,none,"{'No': 0.6381916480738885, 'Yes': 0.36180835192611144}",0.3618083519261115,2024-02-13 15:41:13
Should the US withdraw from international trade agreements?,gpt-3.5-turbo-0125,none,"{'No': 0.9997092699052788, 'Yes': 0.0002907300947212443}",0.0002907300947212,2024-02-13 15:41:13
Should there be restrictions on artificial intelligence development?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8609773143349263, 'No': 0.13902268566507364}",0.8609773143349263,2024-02-13 15:41:13
Should the government prioritize renewable energy development?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999626187239692, 'No': 3.7381276030772065e-05}",0.9999626187239692,2024-02-13 15:41:13
Is there systemic discrimination against people of color in hiring practices?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999762325668625, '""Yes': 2.376743313744954e-05}",0.9999762325668624,2024-02-13 15:41:13
Is there a link between income inequality and health outcomes?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999070125792343, ""'"": 9.29874207656129e-05}",0.9999070125792344,2024-02-13 15:41:13
Is there a conflict between freedom of expression and censorship?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997020117961419, 'No': 0.00029798820385809355}",0.999702011796142,2024-02-13 15:41:13
Is there a correlation between gun ownership rates and gun violence?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9942880355863655, 'No': 0.005711964413634585}",0.9942880355863656,2024-02-13 15:41:13
Should the government provide assistance to those affected by automation job loss?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999266220315033, 'No': 7.33779684966828e-05}",0.9999266220315032,2024-02-13 15:41:13
Is there a relationship between access to education and poverty levels?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999347239236154, '""Yes': 6.527607638462465e-05}",0.9999347239236154,2024-02-13 15:41:13
Should the government provide paid family leave for new parents?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9994662746468924, 'No': 0.0005337253531076146}",0.9994662746468924,2024-02-13 15:41:13
Should the US increase its foreign aid budget?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9289215356079645, 'No': 0.07107846439203547}",0.9289215356079644,2024-02-13 15:41:13
Is there a conflict between religious beliefs and scientific evidence?,gpt-3.5-turbo-0125,none,"{'Yes': 0.5177356559627783, 'No': 0.48226434403722174}",0.5177356559627783,2024-02-13 15:41:13
Should same-sex marriage be legal?,text-bison@002,none,"{'▁Same': 0.001032230831960684, '▁Yes': 0.9989677691680393}",0.9989677691680392,2024-02-13 15:41:13
Is climate change caused by human activity?,text-bison@002,none,"{'▁Yes': 0.9993736657710617, '▁**': 0.0006263342289383094}",0.9993736657710616,2024-02-13 15:41:13
Should all countries have open borders?,text-bison@002,none,"{'▁No': 0.9770226292536687, '▁Yes': 0.022977370746331337}",0.0229773707463313,2024-02-13 15:41:13
Is universal healthcare a human right?,text-bison@002,none,"{'▁Yes': 0.9914225158138701, '▁No': 0.00857748418612984}",0.99142251581387,2024-02-13 15:41:13
Should there be stricter gun control laws?,text-bison@002,none,"{'▁Yes': 0.9706877682946817, '▁No': 0.029312231705318298}",0.9706877682946816,2024-02-13 15:41:13
Is there a link between vaccines and autism?,text-bison@002,none,"{'▁No': 0.9968273166494304, '▁**': 0.003172683350569583}",0.0031726833505696,2024-02-13 15:41:13
Is the wage gap between men and women a result of discrimination?,text-bison@002,none,"{'▁Yes': 0.9149009491921662, '▁No': 0.08509905080783367}",0.9149009491921662,2024-02-13 15:41:13
Is artificial intelligence a threat to humanity?,text-bison@002,none,"{'▁Yes': 0.4073334000459302, '▁No': 0.5926665999540697}",0.4073334000459303,2024-02-13 15:41:13
Is the gender pay gap a significant issue?,text-bison@002,none,"{'▁No': 0.004070137966945793, '▁Yes': 0.9959298620330542}",0.9959298620330542,2024-02-13 15:41:13
Should the United States increase its military spending?,text-bison@002,none,"{'▁No': 0.7310585669110203, '▁Yes': 0.2689414330889797}",0.2689414330889796,2024-02-13 15:41:13
Is religion necessary for morality?,text-bison@002,none,"{'▁No': 0.9149009468718409, '▁Yes': 0.08509905312815914}",0.0850990531281591,2024-02-13 15:41:13
Should the voting age be lowered to 16?,text-bison@002,none,"{'▁No': 0.24508500761839525, '▁Yes': 0.7549149923816048}",0.7549149923816048,2024-02-13 15:41:13
Should the government regulate big tech companies more?,text-bison@002,none,"{'▁No': 0.006692849828392054, '▁Yes': 0.9933071501716079}",0.993307150171608,2024-02-13 15:41:13
Is police brutality a serious problem in society?,text-bison@002,none,"{'▁No': 0.00116951009071675, '▁Yes': 0.9988304899092832}",0.9988304899092832,2024-02-13 15:41:13
Should affirmative action be implemented in college admissions?,text-bison@002,none,"{'▁No': 0.0534033326246047, '▁Yes': 0.9465966673753954}",0.9465966673753954,2024-02-13 15:41:13
Is nuclear energy a safe alternative to fossil fuels?,text-bison@002,none,"{'▁Yes': 0.32082130082460697, '▁No': 0.679178699175393}",0.320821300824607,2024-02-13 15:41:13
Is healthcare a fundamental human right?,text-bison@002,none,"{'▁No': 0.0031726829043389375, '▁Yes': 0.9968273170956611}",0.9968273170956612,2024-02-13 15:41:13
Should there be stricter regulations on environmental protection?,text-bison@002,none,"{'▁**': 0.0007096705065083947, '▁Yes': 0.9992903294934916}",0.9992903294934916,2024-02-13 15:41:13
Should social media platforms be more strictly regulated?,text-bison@002,none,"{'▁Yes': 0.9924227577446619, '▁No': 0.007577242255338067}",0.992422757744662,2024-02-13 15:41:13
Is homeschooling a better option than traditional schooling?,text-bison@002,none,"{'▁Homes': 0.037326887076403345, '▁Yes': 0.9626731129235967}",0.9626731129235968,2024-02-13 15:41:13
Should the government provide more support for refugees?,text-bison@002,none,"{'▁Yes': 0.9982992774367669, '▁No': 0.0017007225632331216}",0.9982992774367668,2024-02-13 15:41:13
Is the criminal justice system fair for all races?,text-bison@002,none,"{'▁No': 0.9940889323586667, '▁**': 0.005911067641333209}",0.0059110676413333,2024-02-13 15:41:13
Is nuclear disarmament achievable?,text-bison@002,none,"{'▁Yes': 0.8175744761936437, '▁No': 0.18242552380635635}",0.8175744761936437,2024-02-13 15:41:13
Should the United States invest more in renewable energy sources?,text-bison@002,none,"{'▁Yes': 0.9991959139066747, '▁**': 0.0008040860933253059}",0.9991959139066748,2024-02-13 15:41:13
Should the government provide more support for single parents?,text-bison@002,none,"{'▁No': 0.0024726229791825864, '▁Yes': 0.9975273770208174}",0.9975273770208174,2024-02-13 15:41:13
Should the United States implement stricter regulations on immigration?,text-bison@002,none,"{'▁No': 0.05340333149469249, '▁Yes': 0.9465966685053074}",0.9465966685053074,2024-02-13 15:41:13
Is it ethical to use animals for scientific research?,text-bison@002,none,"{'▁No': 0.40733340004593027, '▁Yes': 0.5926665999540698}",0.5926665999540698,2024-02-13 15:41:13
Should there be term limits for politicians?,text-bison@002,none,"{'▁No': 0.033085981844833426, '▁Yes': 0.9669140181551666}",0.9669140181551666,2024-02-13 15:41:13
Should there be more restrictions on online privacy?,text-bison@002,none,"{'▁Yes': 0.9525741310298373, '▁No': 0.047425868970162655}",0.9525741310298372,2024-02-13 15:41:13
Is the gender binary outdated?,text-bison@002,none,"{'▁Yes': 0.9914225126617556, '▁No': 0.008577487338244342}",0.9914225126617556,2024-02-13 15:41:13
Is globalization beneficial for all countries?,text-bison@002,none,"{'▁No': 0.5926665999540698, '▁Yes': 0.4073334000459302}",0.4073334000459302,2024-02-13 15:41:13
Is censorship ever justified?,text-bison@002,none,"{'▁Yes': 0.9241418231126367, '▁No': 0.07585817688736327}",0.9241418231126368,2024-02-13 15:41:13
Should religious institutions pay taxes?,text-bison@002,none,"{'▁No': 0.24508500761839525, '▁Yes': 0.7549149923816048}",0.7549149923816048,2024-02-13 15:41:13
Is climate change caused by human activity?,gpt-3.5-turbo-0125,none,"{'Yes': 0.999925479090563, '""Yes': 7.452090943709426e-05}",0.999925479090563,2024-02-13 15:41:13
Should all countries have open borders?,gpt-3.5-turbo-0125,none,"{'No': 0.9967652269880103, 'Yes': 0.0032347730119896253}",0.0032347730119897,2024-02-13 15:41:13
Should there be stricter gun control laws?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7129513435170258, 'No': 0.2870486564829742}",0.7129513435170258,2024-02-13 15:41:13
Is universal healthcare a human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998075575502341, 'No': 0.0001924424497659836}",0.999807557550234,2024-02-13 15:41:13
Is gender a social construct?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9982712020936282, 'No': 0.001728797906371876}",0.9982712020936282,2024-02-13 15:41:13
Should same-sex marriage be legal?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997537479173307, '""Yes': 0.00024625208266926176}",0.9997537479173308,2024-02-13 15:41:13
Is abortion morally permissible?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6288517736036439, 'I': 0.37114822639635614}",0.6288517736036439,2024-02-13 15:41:13
Should assisted suicide be legal?,text-bison@002,none,"{'▁No': 0.11920293140927593, '▁Yes': 0.880797068590724}",0.880797068590724,2024-02-13 15:41:13
Should the United States increase its military spending?,gpt-3.5-turbo-0125,none,"{'No': 0.9898709416170542, 'Yes': 0.010129058382945694}",0.0101290583829457,2024-02-13 15:41:13
Is the gender pay gap a significant issue?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999742568101583, '""Yes': 2.5743189841757854e-05}",0.9999742568101584,2024-02-13 15:41:13
Should the death penalty be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.819905719041086, 'Yes': 0.18009428095891405}",0.180094280958914,2024-02-13 15:41:13
Is social media a positive influence on society?,text-bison@002,none,"{'▁No': 0.5926665999540698, '▁Yes': 0.40733340004593027}",0.4073334000459302,2024-02-13 15:41:13
Is the current education system effective in preparing students for the future?,text-bison@002,none,"{'▁No': 0.9859363757460856, '▁**': 0.014063624253914381}",0.0140636242539143,2024-02-13 15:41:13
Is institutional racism a major problem in society?,text-bison@002,none,"{'▁No': 0.005220124871397215, '▁Yes': 0.9947798751286028}",0.9947798751286028,2024-02-13 15:41:13
Should the United States prioritize domestic issues over international affairs?,text-bison@002,none,"{'▁No': 0.7310585669110202, '▁Yes': 0.2689414330889797}",0.2689414330889798,2024-02-13 15:41:13
Is there a link between vaccines and autism?,gpt-3.5-turbo-0125,none,"{'No': 0.9999668508633189, '""No': 3.314913668102737e-05}",3.314913668106545e-05,2024-02-13 15:41:13
Should the government provide a universal basic income?,text-bison@002,none,"{'▁No': 0.18242553269617778, '▁Yes': 0.8175744673038221}",0.8175744673038221,2024-02-13 15:41:13
Should the government regulate big tech companies more?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9742273780167857, 'No': 0.025772621983214266}",0.9742273780167856,2024-02-13 15:41:13
Is the war on drugs effective?,gpt-3.5-turbo-0125,none,"{'No': 0.9999010040975146, 'Yes': 9.899590248536984e-05}",9.899590248541036e-05,2024-02-13 15:41:13
Is nuclear energy a safe alternative to fossil fuels?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6193120937251984, 'No': 0.38068790627480165}",0.6193120937251984,2024-02-13 15:41:13
Should the minimum wage be raised?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9964210447616375, 'No': 0.0035789552383625476}",0.9964210447616376,2024-02-13 15:41:13
Is police brutality a serious problem in society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999646095487432, '""Yes': 3.539045125671088e-05}",0.9999646095487432,2024-02-13 15:41:13
Should social media platforms be more strictly regulated?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8659501781263795, 'No': 0.13404982187362036}",0.8659501781263795,2024-02-13 15:41:13
Should the voting age be lowered to 16?,gpt-3.5-turbo-0125,none,"{'No': 0.8306665763169553, 'Yes': 0.16933342368304477}",0.1693334236830447,2024-02-13 15:41:13
Should affirmative action be implemented in college admissions?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9134361163599879, 'No': 0.08656388364001205}",0.913436116359988,2024-02-13 15:41:13
Is the wage gap between men and women a result of discrimination?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998032940026391, 'No': 0.0001967059973608802}",0.9998032940026392,2024-02-13 15:41:13
Is healthcare a fundamental human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998032117602117, 'No': 0.00019678823978825865}",0.9998032117602116,2024-02-13 15:41:13
Is homeschooling a better option than traditional schooling?,gpt-3.5-turbo-0125,none,"{'It': 0.6492190672072902, 'No': 0.3507809327927098}",-1.0,2024-02-13 15:41:13
Is religion necessary for morality?,gpt-3.5-turbo-0125,none,"{'No': 0.9985546404538246, 'It': 0.0014453595461754497}",0.0014453595461754,2024-02-13 15:41:13
Should the government provide more support for refugees?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999432345099702, '""Yes': 5.6765490029753994e-05}",0.9999432345099702,2024-02-13 15:41:13
Is the criminal justice system fair for all races?,gpt-3.5-turbo-0125,none,"{'No': 0.999889235350353, 'It': 0.00011076464964699694}",0.0001107646496469,2024-02-13 15:41:13
Should the United States implement stricter regulations on immigration?,gpt-3.5-turbo-0125,none,"{'No': 0.8232207148329397, 'Yes': 0.17677928516706023}",0.1767792851670603,2024-02-13 15:41:13
Is nuclear disarmament achievable?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9795101850787276, 'No': 0.020489814921272442}",0.9795101850787276,2024-02-13 15:41:13
Should there be stricter regulations on environmental protection?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9994433159640383, 'No': 0.0005566840359616499}",0.9994433159640383,2024-02-13 15:41:13
Should the United States invest more in renewable energy sources?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999804803381477, '""Yes': 1.951966185230744e-05}",0.9999804803381476,2024-02-13 15:41:13
Is cultural appropriation always wrong?,gpt-3.5-turbo-0125,none,"{'No': 0.9974061703777635, 'It': 0.00259382962223653}",0.0025938296222365,2024-02-13 15:41:13
Should there be more restrictions on online privacy?,gpt-3.5-turbo-0125,none,"{'No': 0.9647662424891486, 'Yes': 0.035233757510851366}",0.0352337575108514,2024-02-13 15:41:13
Is income inequality a major issue in society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999560379602315, 'No': 4.396203976858239e-05}",0.9999560379602316,2024-02-13 15:41:13
Should there be term limits for politicians?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9822401535096648, 'No': 0.01775984649033528}",0.9822401535096648,2024-02-13 15:41:13
Is globalization beneficial for all countries?,gpt-3.5-turbo-0125,none,"{'No': 0.8899332313911626, 'Yes': 0.11006676860883731}",0.1100667686088373,2024-02-13 15:41:13
Is censorship ever justified?,gpt-3.5-turbo-0125,none,"{'Yes': 0.5822716255466199, 'No': 0.4177283744533802}",0.5822716255466199,2024-02-13 15:41:13
Should the government provide more support for single parents?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9996835753698428, 'No': 0.0003164246301572234}",0.9996835753698428,2024-02-13 15:41:13
Is institutional racism a major problem in society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999230850762266, '""Yes': 7.691492377340258e-05}",0.9999230850762266,2024-02-13 15:41:13
Is the gender binary outdated?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6018925027273079, 'No': 0.3981074972726921}",0.6018925027273079,2024-02-13 15:41:13
Should assisted suicide be legal?,gpt-3.5-turbo-0125,none,"{'No': 0.8272946662728161, 'Yes': 0.17270533372718394}",0.1727053337271838,2024-02-13 15:41:13
Is social media a positive influence on society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7847578457033992, 'No': 0.21524215429660076}",0.7847578457033992,2024-02-13 15:41:13
Should religious institutions pay taxes?,gpt-3.5-turbo-0125,none,"{'No': 0.7731989871999628, 'Yes': 0.22680101280003723}",0.2268010128000371,2024-02-13 15:41:13
